id,predicted
0,34
1,16
2,113
3,24
4,15
5,0
6,27
7,17
8,17
9,26
10,199
11,12
12,22
13,10
14,32
15,33
16,16
17,59
18,28
19,53
20,14
21,51
22,16
23,24
24,3
25,23
26,75
27,21
28,27
29,26
30,32
31,21
32,54
33,25
34,26
35,38
36,27
37,9
38,85
39,28
40,37
41,103
42,15
43,26
44,26
45,34
46,23
47,16
48,4
49,29
50,33
51,57
52,25
53,61
54,35
55,16
56,35
57,120
58,34
59,-2
60,14
61,13
62,22
63,25
64,895
65,46
66,36
67,51
68,29
69,29
70,87
71,2
72,26
73,44
74,7
75,21
76,23
77,28
78,19
79,58
80,21
81,14
82,28
83,32
84,31
85,38
86,52
87,23
88,28
89,17
90,51
91,18
92,22
93,22
94,53
95,16
96,1
97,35
98,23
99,46
100,66
101,68
102,-12
103,20
104,18
105,28
106,15
107,28
108,75
109,199
110,76
111,31
112,199
113,46
114,41
115,21
116,31
117,37
118,23
119,26
120,56
121,55
122,27
123,90
124,34
125,26
126,34
127,14
128,36
129,25
130,19
131,22
132,73
133,2
134,23
135,16
136,12
137,26
138,26
139,22
140,17
141,35
142,33
143,-2
144,22
145,203
146,99
147,23
148,28
149,18
150,24
151,-5
152,8
153,18
154,3
155,21
156,24
157,35
158,22
159,19
160,30
161,-2
162,40
163,21
164,64
165,10
166,15
167,25
168,27
169,14
170,35
171,16
172,38
173,25
174,17
175,25
176,135
177,23
178,31
179,1
180,7
181,47
182,15
183,30
184,21
185,26
186,67
187,37
188,56
189,24
190,40
191,23
192,-4
193,25
194,29
195,35
196,70
197,33
198,53
199,32
200,24
201,-2
202,12
203,94
204,65
205,21
206,31
207,51
208,17
209,25
210,10
211,27
212,-3
213,15
214,17
215,32
216,12
217,14
218,3
219,141
220,28
221,56
222,25
223,39
224,13
225,29
226,44
227,39
228,12
229,16
230,90
231,27
232,24
233,25
234,27
235,34
236,19
237,39
238,124
239,97
240,32
241,94
242,20
243,30
244,45
245,26
246,10
247,19
248,19
249,164
250,27
251,12
252,37
253,16
254,33
255,19
256,42
257,17
258,24
259,27
260,9
261,33
262,103
263,10
264,22
265,-6
266,98
267,30
268,20
269,29
270,52
271,17
272,219
273,47
274,22
275,27
276,43
277,3
278,225
279,110
280,104
281,30
282,16
283,21
284,18
285,79
286,5
287,25
288,3
289,29
290,21
291,45
292,35
293,31
294,30
295,16
296,68
297,153
298,41
299,12
300,26
301,3
302,12
303,20
304,48
305,17
306,28
307,55
308,124
309,24
310,39
311,102
312,18
313,59
314,17
