id,predicted
0,31
1,14
2,71
3,17
4,14
5,5
6,3
7,14
8,13
9,16
10,125
11,7
12,26
13,12
14,24
15,30
16,13
17,22
18,4
19,50
20,14
21,50
22,18
23,24
24,4
25,27
26,43
27,17
28,14
29,31
30,25
31,13
32,33
33,14
34,18
35,21
36,26
37,11
38,80
39,25
40,23
41,47
42,13
43,12
44,25
45,6
46,33
47,16
48,6
49,27
50,29
51,36
52,14
53,43
54,12
55,16
56,20
57,64
58,29
59,3
60,13
61,6
62,20
63,26
64,881
65,41
66,31
67,42
68,27
69,19
70,69
71,3
72,21
73,28
74,4
75,11
76,23
77,28
78,9
79,36
80,14
81,11
82,24
83,24
84,18
85,25
86,30
87,14
88,23
89,15
90,41
91,20
92,18
93,14
94,37
95,13
96,5
97,27
98,15
99,12
100,60
101,64
102,4
103,14
104,17
105,11
106,10
107,23
108,61
109,149
110,59
111,28
112,130
113,6
114,29
115,14
116,28
117,26
118,20
119,21
120,33
121,53
122,31
123,62
124,29
125,25
126,25
127,10
128,24
129,14
130,18
131,28
132,67
133,9
134,18
135,13
136,11
137,23
138,18
139,18
140,10
141,13
142,24
143,8
144,21
145,118
146,80
147,25
148,8
149,15
150,14
151,13
152,6
153,14
154,8
155,19
156,15
157,31
158,22
159,19
160,24
161,4
162,43
163,14
164,46
165,7
166,19
167,27
168,12
169,19
170,28
171,16
172,32
173,11
174,14
175,27
176,101
177,8
178,22
179,3
180,5
181,10
182,14
183,37
184,13
185,29
186,41
187,29
188,27
189,16
190,37
191,12
192,4
193,15
194,26
195,17
196,36
197,29
198,41
199,21
200,15
201,3
202,12
203,67
204,34
205,11
206,30
207,45
208,15
209,24
210,8
211,15
212,6
213,9
214,11
215,18
216,11
217,11
218,8
219,101
220,21
221,41
222,32
223,39
224,7
225,24
226,29
227,30
228,3
229,14
230,67
231,21
232,22
233,19
234,28
235,33
236,15
237,37
238,79
239,73
240,25
241,75
242,17
243,25
244,30
245,12
246,15
247,20
248,15
249,147
250,19
251,16
252,30
253,14
254,24
255,16
256,35
257,13
258,20
259,13
260,12
261,31
262,57
263,17
264,22
265,2
266,77
267,26
268,18
269,19
270,32
271,16
272,144
273,7
274,20
275,18
276,30
277,9
278,137
279,86
280,65
281,28
282,9
283,14
284,12
285,50
286,10
287,14
288,12
289,16
290,14
291,37
292,25
293,24
294,33
295,9
296,38
297,127
298,9
299,16
300,12
301,3
302,10
303,11
304,36
305,22
306,17
307,50
308,80
309,12
310,32
311,62
312,16
313,37
314,11
315,44
316,69
317,4
318,4
319,24
320,5
321,23
322,66
323,24
324,19
325,28
326,25
327,12
328,33
329,57
330,27
331,47
332,31
333,17
334,12
335,19
336,25
337,21
338,28
339,12
340,17
341,13
342,50
343,91
344,33
345,23
346,35
347,32
348,33
349,12
350,14
351,4
352,12
353,31
354,17
355,14
356,17
357,38
358,69
359,53
360,17
361,17
362,9
363,85
364,23
365,21
366,32
367,136
368,17
369,6
370,11
371,91
372,12
373,12
374,3
375,51
376,8
377,28
378,4
379,23
380,10
381,30
382,14
383,34
384,30
385,18
386,14
387,25
388,25
389,25
390,46
391,6
392,43
393,27
394,62
395,18
396,26
397,75
398,12
399,13
400,21
401,5
402,13
403,21
404,18
405,5
406,44
407,25
408,13
409,71
410,4
411,3
412,15
413,17
414,26
415,2
416,6
417,95
418,12
419,29
420,16
421,10
422,19
423,78
424,11
425,15
426,13
427,34
428,4
429,27
430,18
431,9
432,13
433,34
434,12
435,57
436,7
437,158
438,27
439,15
440,47
441,28
442,9
443,25
444,18
445,31
446,35
447,7
448,15
449,31
450,14
451,74
452,13
453,11
454,22
455,23
456,13
457,13
458,13
459,5
460,29
461,7
462,17
463,23
464,13
465,49
466,17
467,10
468,11
469,11
470,18
471,11
472,22
473,10
474,29
475,27
476,7
477,9
478,32
479,10
480,27
481,24
482,39
483,13
484,21
485,37
486,29
487,7
488,51
489,29
490,9
491,10
492,25
493,11
494,7
495,17
496,9
497,5
498,34
499,16
500,8
501,34
502,12
503,4
504,15
505,24
506,23
507,40
508,38
509,65
510,83
511,13
512,51
513,9
514,59
515,11
516,52
517,14
518,16
519,41
520,82
521,43
522,26
523,24
524,25
525,14
526,27
527,11
528,16
529,31
530,19
531,138
532,70
533,18
534,52
535,11
536,22
537,47
538,10
539,67
540,65
541,5
542,44
543,7
544,10
545,54
546,22
547,28
548,11
549,8
550,61
551,15
552,28
553,24
554,89
555,7
556,7
557,26
558,10
559,9
560,11
561,29
562,16
563,45
564,26
565,29
566,12
567,24
568,12
569,20
570,26
571,48
572,10
573,14
574,73
575,38
576,36
577,15
578,3
579,26
580,31
581,13
582,4
583,38
584,16
585,17
586,26
587,5
588,25
589,14
590,12
591,33
592,66
593,25
594,12
595,17
596,14
597,52
598,21
599,19
600,12
601,42
602,49
603,15
604,33
605,12
606,18
607,18
608,9
609,35
610,34
611,102
612,17
613,17
614,48
615,28
616,20
617,12
618,39
619,29
620,137
621,15
622,9
623,33
624,25
625,34
626,22
627,11
628,8
629,16
630,25
631,23
632,13
633,90
634,27
635,9
636,14
637,13
638,19
639,9
640,11
641,21
642,14
643,23
644,11
645,23
646,29
647,63
648,24
649,19
650,39
651,23
652,11
653,8
654,73
655,28
656,23
657,6
658,35
659,24
660,4
661,33
662,14
663,14
664,15
665,19
666,13
667,44
668,25
669,39
670,4
671,84
672,72
673,12
674,132
675,13
676,10
677,12
678,13
679,17
680,28
681,12
682,20
683,52
684,8
685,11
686,29
687,41
688,6
689,15
690,21
691,33
692,38
693,4
694,8
695,6
696,3
697,16
698,12
699,13
700,16
701,4
702,42
703,25
704,5
705,8
706,42
707,7
708,12
709,10
710,16
711,16
712,29
713,48
714,12
715,27
716,8
717,9
718,30
719,38
720,80
721,50
722,14
723,37
724,162
725,20
726,14
727,29
728,7
729,15
730,21
731,24
732,30
733,19
734,4
735,30
736,20
737,12
738,77
739,14
740,3
741,14
742,11
743,26
744,30
745,9
746,34
747,15
748,32
749,58
750,21
751,15
752,15
753,10
754,3
755,25
756,18
757,27
758,29
759,71
760,52
761,17
762,15
763,41
764,19
765,32
766,41
767,10
768,19
769,13
770,9
771,5
772,14
773,58
774,15
775,13
776,10
777,8
778,32
779,24
780,42
781,26
782,20
783,39
784,42
785,12
786,22
787,23
788,10
789,5
790,153
791,13
792,58
793,41
794,20
795,15
796,19
797,22
798,12
799,21
800,18
801,18
802,13
803,14
804,7
805,51
806,27
807,11
808,22
809,12
810,56
811,11
812,13
813,60
814,12
815,7
816,31
817,15
818,33
819,12
820,34
821,15
822,11
823,73
824,21
825,131
826,16
827,14
828,15
829,35
830,22
831,23
832,33
833,20
834,29
835,10
836,17
837,20
838,29
839,29
840,22
841,27
842,7
843,13
844,28
845,23
846,24
847,3
848,19
849,12
850,13
851,35
852,23
853,63
854,47
855,26
856,23
857,27
858,24
859,22
860,27
861,22
862,15
863,59
864,33
865,12
866,3
867,6
868,15
869,13
870,17
871,4
872,9
873,23
874,4
875,25
876,37
877,13
878,53
879,17
880,34
881,14
882,14
883,27
884,13
885,22
886,6
887,27
888,13
889,73
890,90
891,21
892,29
893,4
894,32
895,68
896,33
897,14
898,23
899,19
900,78
901,16
902,30
903,37
904,3
905,8
906,24
907,17
908,33
909,44
910,19
911,35
912,7
913,5
914,10
915,175
916,11
917,74
918,33
919,21
920,26
921,32
922,27
923,3
924,6
925,45
926,17
927,13
928,29
929,12
930,12
931,71
932,4
933,35
934,21
935,39
936,13
937,9
938,19
939,23
940,26
941,17
942,13
943,12
944,16
945,37
946,28
947,18
948,25
949,18
950,10
951,87
952,18
953,8
954,141
955,5
956,23
957,14
958,11
959,153
960,39
961,41
962,17
963,14
964,35
965,19
966,14
967,77
968,22
969,19
970,13
971,60
972,16
973,23
974,22
975,13
976,6
977,22
978,28
979,40
980,2
981,37
982,71
983,12
984,6
985,13
986,20
987,20
988,11
989,4
990,15
991,34
992,25
993,61
994,7
995,14
996,13
997,118
998,14
999,10
1000,28
1001,7
1002,13
1003,51
1004,18
1005,27
1006,47
1007,144
1008,14
1009,15
1010,41
1011,15
1012,14
1013,23
1014,19
1015,151
1016,11
1017,32
1018,17
1019,71
1020,12
1021,24
1022,12
1023,41
1024,29
1025,28
1026,10
1027,18
1028,25
1029,35
1030,29
1031,5
1032,15
1033,57
1034,3
1035,27
1036,27
1037,41
1038,13
1039,53
1040,1
1041,12
1042,19
1043,37
1044,30
1045,3
1046,73
1047,29
1048,7
1049,33
1050,18
1051,25
1052,15
1053,13
1054,43
1055,29
1056,15
1057,42
1058,10
1059,12
1060,23
1061,25
1062,22
1063,14
1064,14
1065,13
1066,5
1067,61
1068,24
1069,11
1070,21
1071,17
1072,30
1073,11
1074,13
1075,13
1076,115
1077,102
1078,11
1079,15
1080,12
1081,30
1082,8
1083,11
1084,7
1085,13
1086,27
1087,46
1088,15
1089,29
1090,29
1091,13
1092,13
1093,18
1094,13
1095,31
1096,14
1097,26
1098,88
1099,9
1100,15
1101,46
1102,37
1103,12
1104,32
1105,24
1106,26
1107,22
1108,65
1109,14
1110,7
1111,50
1112,8
1113,13
1114,22
1115,14
1116,12
1117,16
1118,4
1119,128
1120,3
1121,30
1122,51
1123,228
1124,27
1125,12
1126,14
1127,42
1128,27
1129,57
1130,18
1131,24
1132,47
1133,9
1134,12
1135,13
1136,6
1137,96
1138,31
1139,4
1140,11
1141,8
1142,15
1143,15
1144,17
1145,29
1146,10
1147,13
1148,9
1149,78
1150,25
1151,49
1152,5
1153,13
1154,11
1155,23
1156,36
1157,44
1158,5
1159,4
1160,21
1161,50
1162,38
1163,35
1164,19
1165,11
1166,72
1167,33
1168,34
1169,5
1170,34
1171,50
1172,37
1173,28
1174,144
1175,14
1176,37
1177,22
1178,52
1179,13
1180,12
1181,30
1182,10
1183,12
1184,15
1185,79
1186,16
1187,34
1188,11
1189,62
1190,13
1191,32
1192,40
1193,14
1194,18
1195,17
1196,5
1197,17
1198,5
1199,54
1200,28
1201,14
1202,15
1203,12
1204,9
1205,33
1206,17
1207,15
1208,34
1209,29
1210,25
1211,17
1212,21
1213,58
1214,14
1215,23
1216,14
1217,70
1218,14
1219,93
1220,3
1221,4
1222,34
1223,12
1224,18
1225,54
1226,11
1227,26
1228,39
1229,15
1230,32
1231,15
1232,22
1233,13
1234,19
1235,33
1236,102
1237,15
1238,18
1239,25
1240,24
1241,11
1242,14
1243,15
1244,71
1245,11
1246,19
1247,20
1248,53
1249,28
1250,12
1251,5
1252,21
1253,30
1254,6
1255,12
1256,122
1257,30
1258,12
1259,48
1260,30
1261,26
1262,15
1263,142
1264,19
1265,17
1266,32
1267,4
1268,22
1269,41
1270,11
1271,8
1272,27
1273,20
1274,17
1275,36
1276,7
1277,24
1278,55
1279,34
1280,28
1281,34
1282,3
1283,16
1284,21
1285,14
1286,11
1287,14
1288,16
1289,13
1290,27
1291,10
1292,74
1293,32
1294,31
1295,28
1296,5
1297,18
1298,32
1299,22
1300,34
1301,26
1302,18
1303,155
1304,51
1305,71
1306,35
1307,3
1308,30
1309,11
1310,15
1311,14
1312,12
1313,5
1314,118
1315,18
1316,17
1317,4
1318,30
1319,12
1320,109
1321,17
1322,27
1323,13
1324,11
1325,15
1326,14
1327,15
1328,8
1329,15
1330,44
1331,25
1332,4
1333,25
1334,54
1335,17
1336,36
1337,30
1338,18
1339,66
1340,11
1341,31
1342,44
1343,28
1344,9
1345,29
1346,76
1347,19
1348,20
1349,6
1350,16
1351,11
1352,4
1353,23
1354,4
1355,3
1356,17
1357,28
1358,29
1359,26
1360,10
1361,23
1362,6
1363,27
1364,3
1365,17
1366,15
1367,15
1368,24
1369,21
1370,26
1371,7
1372,82
1373,10
1374,33
1375,7
1376,31
1377,35
1378,9
1379,21
1380,12
